Counter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	
45207	0.144196	-0.059702	9.742412	-0.001739	0.022509	0.103411	0.327452	0.164414	0.343505	-0.950748	-1.375070	1.260433	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45208	0.028186	-0.128370	9.824845	-0.001072	0.054989	0.111398	0.325796	0.164608	0.341950	-0.949338	-1.347574	1.316685	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45209	0.310259	-0.159584	9.816927	-0.025565	0.030196	0.123575	0.326410	0.163347	0.345015	-0.960252	-1.331802	1.377753	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45210	0.379319	-0.215567	9.723490	-0.019489	0.001220	0.106615	0.325220	0.162855	0.340905	-0.967564	-1.330000	1.431829	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45211	0.266551	-0.238657	9.735860	-0.023249	-0.013043	0.088189	0.327449	0.162415	0.343875	-0.977016	-1.335204	1.476347	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45212	0.178569	-0.223367	9.851158	-0.025006	-0.009479	0.103202	0.325954	0.161670	0.342390	-0.986931	-1.338521	1.529026	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45213	0.171598	-0.237678	9.901330	-0.027312	-0.005759	0.094778	0.327625	0.161607	0.343941	-0.998436	-1.340137	1.576633	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45214	0.208513	-0.156277	9.864787	-0.020979	-0.018413	0.068719	0.326451	0.162220	0.341366	-1.006050	-1.347989	1.610818	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45215	0.206113	-0.137124	9.774513	-0.014319	-0.016832	0.080394	0.327895	0.160353	0.344838	-1.011174	-1.354982	1.651648	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45216	0.223222	-0.115663	9.742667	-0.029174	-0.019317	0.103565	0.327097	0.161356	0.341894	-1.023106	-1.362960	1.704179	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45217	0.247887	-0.084646	9.711796	-0.028624	-0.022009	0.098255	0.327164	0.161194	0.344830	-1.035218	-1.372259	1.753584	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45218	0.324952	-0.070845	9.726488	-0.031776	-0.026506	0.106860	0.326223	0.159360	0.340823	-1.048448	-1.383619	1.808062	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45219	0.375877	-0.061622	9.752440	-0.038984	-0.029038	0.105906	0.328019	0.160004	0.343812	-1.065531	-1.396262	1.861188	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45220	0.348028	-0.171976	9.768209	-0.043618	-0.041436	0.081096	0.325793	0.160909	0.342011	-1.084143	-1.414948	1.899237	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45221	0.347728	-0.162350	9.773047	-0.047869	-0.020452	0.066897	0.328658	0.159992	0.343233	-1.105015	-1.423887	1.933668	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45222	0.191255	-0.213963	9.755495	-0.031817	-0.009123	0.072589	0.327978	0.160046	0.340620	-1.117899	-1.427201	1.972399	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45223	0.187253	-0.194654	9.791495	-0.036356	0.005457	0.071879	0.329992	0.158276	0.344030	-1.133335	-1.423665	2.008970	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45224	0.210231	-0.149177	9.777454	-0.046131	-0.016151	0.096753	0.327954	0.158123	0.342045	-1.153343	-1.430083	2.059036	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45225	0.260607	-0.113531	9.776616	-0.048095	-0.020456	0.068633	0.329222	0.157707	0.343295	-1.174307	-1.438916	2.094304	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45226	0.316187	-0.085147	9.771566	-0.050516	-0.028543	0.070156	0.329082	0.158569	0.342170	-1.196107	-1.451477	2.129683	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45227	0.297380	-0.169135	9.781223	-0.074265	-0.035112	0.056195	0.330929	0.157864	0.345635	-1.229377	-1.467442	2.159168	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45228	0.270363	-0.200154	9.792337	-0.055279	-0.022822	0.039820	0.328539	0.158269	0.341053	-1.253095	-1.477550	2.179918	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45229	0.257194	-0.190459	9.763919	-0.059310	-0.041764	0.049272	0.330592	0.157910	0.345190	-1.279139	-1.496742	2.206182	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45230	0.245997	-0.190354	9.774655	-0.053025	-0.043765	0.055534	0.327658	0.157962	0.342942	-1.301997	-1.516659	2.234262	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45231	0.319695	-0.205378	9.788881	-0.057128	-0.042705	0.045997	0.330577	0.156805	0.343654	-1.326957	-1.536329	2.258989	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45232	0.407453	-0.234967	9.785419	-0.059488	-0.036361	0.052858	0.328861	0.155666	0.342426	-1.352884	-1.552717	2.289680	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45233	0.451084	-0.266593	9.781202	-0.045391	-0.040164	0.026038	0.330807	0.155840	0.344133	-1.372006	-1.571492	2.304868	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45234	0.424147	-0.312024	9.806901	-0.047811	-0.031935	0.020272	0.329070	0.156230	0.341495	-1.391945	-1.586122	2.316180	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45235	0.355930	-0.275382	9.812860	-0.035382	-0.026834	0.023706	0.330262	0.156131	0.344311	-1.406297	-1.598630	2.330115	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45236	0.224805	-0.262274	9.805915	-0.040056	-0.017746	0.035573	0.329897	0.156941	0.341965	-1.422738	-1.606300	2.348729	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45237	0.212925	-0.295872	9.775172	-0.034097	0.006571	0.027246	0.331222	0.155859	0.343258	-1.436538	-1.602770	2.363962	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45238	0.258340	-0.303499	9.744459	-0.037263	-0.014240	0.043140	0.329394	0.156353	0.341267	-1.451746	-1.608665	2.386971	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45239	0.300700	-0.272591	9.747458	-0.046761	0.004008	0.054328	0.332250	0.155343	0.344217	-1.471982	-1.606020	2.415166	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45240	0.248753	-0.236077	9.760353	-0.052690	0.005768	0.086765	0.329788	0.155640	0.341754	-1.495132	-1.601810	2.459072	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45241	0.195955	-0.264508	9.743866	-0.068751	-0.001046	0.082819	0.330880	0.154497	0.344479	-1.526239	-1.601153	2.500930	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45242	0.214982	-0.310360	9.736499	-0.074044	-0.007226	0.079456	0.330600	0.155329	0.341612	-1.559490	-1.603194	2.541047	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45243	0.167255	-0.406179	9.701111	-0.072438	-0.002803	0.089554	0.332580	0.152915	0.344786	-1.592512	-1.603179	2.586143	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45244	0.114502	-0.386509	9.696855	-0.087505	-0.003448	0.108177	0.329648	0.154885	0.341245	-1.632573	-1.602981	2.638794	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45245	0.087373	-0.256425	9.713030	-0.111172	-0.020059	0.110414	0.332486	0.151744	0.344570	-1.684406	-1.610725	2.694085	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45246	0.062417	-0.251381	9.736615	-0.104901	-0.024029	0.143662	0.330955	0.153371	0.343221	-1.733271	-1.619755	2.765985	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45247	0.154115	-0.300257	9.716603	-0.130009	-0.032431	0.139431	0.333648	0.150410	0.345855	-1.794499	-1.632757	2.835322	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45248	0.181185	-0.329324	9.727307	-0.139048	-0.048489	0.140114	0.331937	0.149871	0.343269	-1.859665	-1.653366	2.907851	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45249	0.207732	-0.420915	9.725702	-0.149511	-0.041127	0.161160	0.334223	0.150299	0.344743	-1.930591	-1.669957	2.987729	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45250	0.226697	-0.449929	9.723213	-0.163640	-0.058891	0.165655	0.332326	0.149284	0.343882	-2.007911	-1.694937	3.068573	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45251	0.216723	-0.418535	9.770630	-0.158376	-0.075264	0.160168	0.334535	0.148165	0.344763	-2.083205	-1.727578	3.148606	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45252	0.154870	-0.458837	9.821078	-0.161771	-0.057135	0.165893	0.335172	0.148662	0.344556	-2.159720	-1.751498	3.230927	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45253	0.269687	-0.493484	9.796731	-0.157526	-0.062663	0.165637	0.337136	0.148459	0.345887	-2.234829	-1.777756	3.313430	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45254	0.314466	-0.537155	9.780483	-0.176367	-0.063102	0.164897	0.334668	0.147100	0.342316	-2.318377	-1.804317	3.394719	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45255	0.334050	-0.566180	9.773209	-0.174190	-0.052232	0.152548	0.337452	0.145091	0.346769	-2.401417	-1.825635	3.470851	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45256	0.304849	-0.565960	9.752466	-0.186737	-0.061966	0.168879	0.335384	0.145401	0.343561	-2.490048	-1.851331	3.554684	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45257	0.247748	-0.515013	9.733104	-0.193483	-0.076414	0.194103	0.336591	0.142199	0.347603	-2.583110	-1.883046	3.651231	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45258	0.312385	-0.508387	9.690263	-0.206202	-0.076107	0.195077	0.336160	0.142445	0.343553	-2.681551	-1.914638	3.749048	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45259	0.402758	-0.552451	9.662792	-0.211094	-0.092323	0.205333	0.339434	0.141921	0.346799	-2.783377	-1.953380	3.851431	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45260	0.335042	-0.523076	9.625025	-0.237267	-0.101031	0.257559	0.336542	0.141984	0.344291	-2.897830	-1.995026	3.976269	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45261	0.294130	-0.592470	9.619726	-0.249065	-0.108003	0.262303	0.340446	0.138683	0.346837	-3.018954	-2.039425	4.106381	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45262	0.383083	-0.619631	9.645606	-0.252092	-0.118813	0.267382	0.338502	0.138726	0.343527	-3.140877	-2.088763	4.239974	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45263	0.371305	-0.614662	9.700055	-0.264142	-0.125959	0.301760	0.341807	0.136682	0.345530	-3.270192	-2.140126	4.389592	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45264	0.260121	-0.498303	9.717675	-0.274798	-0.140245	0.315632	0.339151	0.136464	0.343069	-3.404101	-2.197742	4.544857	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45265	0.148979	-0.569459	9.761809	-0.264886	-0.144179	0.327796	0.341713	0.133895	0.345930	-3.534540	-2.256229	4.707663	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45266	0.461268	-0.740322	9.806199	-0.263763	-0.141130	0.265095	0.340027	0.132127	0.344075	-3.662551	-2.315067	4.841317	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45267	0.775509	-0.855943	9.811994	-0.242623	-0.127981	0.246406	0.343468	0.131264	0.346034	-3.781201	-2.367799	4.965092	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45268	0.679230	-0.857562	9.797305	-0.244802	-0.146023	0.248897	0.342656	0.130766	0.346484	-3.900114	-2.428923	5.089561	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45269	0.339095	-0.729687	9.805256	-0.242539	-0.155028	0.234763	0.345205	0.128202	0.346822	-4.018872	-2.494474	5.208914	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45270	0.196114	-0.579391	9.831035	-0.222689	-0.162890	0.259023	0.343670	0.128472	0.343687	-4.127762	-2.562778	5.339648	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45271	0.295951	-0.522580	9.775714	-0.249812	-0.162147	0.246338	0.347220	0.127294	0.346473	-4.250429	-2.630702	5.465035	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45272	0.504543	-0.466726	9.675860	-0.253982	-0.190847	0.225282	0.346071	0.126677	0.344629	-4.373899	-2.712981	5.580651	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45273	0.571769	-0.402442	9.609101	-0.261582	-0.201334	0.196425	0.349215	0.123955	0.347177	-4.501257	-2.800921	5.684004	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45274	0.529775	-0.274638	9.625814	-0.265635	-0.211914	0.168015	0.346419	0.123789	0.343898	-4.629351	-2.894887	5.774045	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45275	0.550423	-0.159373	9.648052	-0.267650	-0.241351	0.109439	0.348902	0.121716	0.344998	-4.757528	-3.004850	5.837908	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45276	0.637837	-0.109629	9.630056	-0.286694	-0.243350	0.068193	0.349047	0.123716	0.341994	-4.893565	-3.117371	5.880798	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45277	0.677521	-0.391322	9.590958	-0.305978	-0.246298	0.035097	0.351042	0.119816	0.345778	-5.037977	-3.232556	5.909967	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45278	0.488153	-0.372967	9.542556	-0.346704	-0.271256	-0.008109	0.349250	0.120445	0.343651	-5.200861	-3.361369	5.920247	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45279	0.071503	-0.318945	9.591747	-0.346059	-0.292106	-0.000799	0.352281	0.118382	0.343895	-5.363323	-3.499560	5.934951	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45280	0.050946	-0.338007	9.593970	-0.372969	-0.296979	0.017156	0.350832	0.119731	0.342704	-5.539664	-3.639393	5.957277	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45281	0.335781	-0.489503	9.552195	-0.391506	-0.323613	0.010402	0.353857	0.117875	0.343997	-5.724053	-3.791660	5.979611	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45282	0.672901	-0.732730	9.575328	-0.400931	-0.337760	-0.005940	0.353020	0.117551	0.341250	-5.913323	-3.951826	5.995317	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45283	0.776264	-0.911532	9.563928	-0.412348	-0.370843	-0.021607	0.354924	0.116014	0.342909	-6.106861	-4.128029	6.005790	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45284	0.704388	-0.901284	9.591276	-0.427318	-0.403753	-0.051337	0.354193	0.114183	0.341051	-6.307568	-4.321752	6.004888	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45285	0.466683	-0.759828	9.607418	-0.426168	-0.409094	-0.069224	0.357879	0.114021	0.341945	-6.506145	-4.518482	5.995957	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45286	0.405157	-0.595828	9.594937	-0.422254	-0.407327	-0.077756	0.354583	0.114540	0.338829	-6.703537	-4.715355	5.980772	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45287	0.582463	-0.328023	9.583806	-0.410540	-0.430038	-0.107540	0.359943	0.113081	0.342134	-6.892837	-4.924047	5.956095	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45288	0.669716	-0.249457	9.536641	-0.416273	-0.454098	-0.142354	0.358733	0.113557	0.339694	-7.084942	-5.146917	5.916700	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45289	0.839022	-0.412057	9.455823	-0.444652	-0.460269	-0.203657	0.361088	0.112177	0.340343	-7.285887	-5.375784	5.849452	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45290	1.195727	-0.876784	9.364410	-0.456916	-0.474390	-0.212232	0.359644	0.112426	0.337486	-7.494172	-5.612819	5.779240	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45291	1.117373	-1.049173	9.432043	-0.488270	-0.476368	-0.207453	0.362894	0.111349	0.338768	-7.715333	-5.850205	5.712820	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45292	0.624544	-1.073777	9.556564	-0.491228	-0.484549	-0.188107	0.360613	0.110630	0.335321	-7.940872	-6.090999	5.656817	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45293	0.705486	-1.314858	9.588441	-0.491698	-0.475546	-0.180944	0.363720	0.109223	0.335540	-8.164623	-6.326496	5.604733	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45294	1.103083	-1.520143	9.590135	-0.482531	-0.475895	-0.161566	0.363307	0.111038	0.334196	-8.387112	-6.561800	5.561341	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45295	0.996845	-1.538492	9.591182	-0.488484	-0.483030	-0.153356	0.365869	0.109196	0.335825	-8.610827	-6.799255	5.524709	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45296	1.145840	-1.628654	9.629486	-0.484159	-0.495654	-0.177811	0.365862	0.109157	0.334102	-8.833208	-7.045376	5.478170	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45297	1.195839	-1.542645	9.511918	-0.495127	-0.504157	-0.221542	0.370127	0.107567	0.333820	-9.056279	-7.298135	5.412533	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45298	0.408523	-1.028725	9.531559	-0.523929	-0.530700	-0.197729	0.367304	0.107522	0.330796	-9.296615	-7.562647	5.361152	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45299	0.295870	-0.825863	9.488299	-0.526866	-0.514149	-0.230690	0.369714	0.107684	0.332168	-9.533653	-7.820743	5.293891	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45300	1.222165	-1.117450	9.362595	-0.533599	-0.549969	-0.262594	0.367904	0.107800	0.329800	-9.774384	-8.099931	5.213696	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45301	1.238017	-1.064765	9.291715	-0.550023	-0.602092	-0.247438	0.371489	0.107402	0.330295	-10.021735	-8.401274	5.147820	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45302	1.343179	-1.092031	9.343980	-0.561870	-0.625921	-0.297433	0.370037	0.107477	0.328242	-10.273996	-8.719746	5.060649	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45303	1.762111	-1.634185	9.282276	-0.567375	-0.604889	-0.316059	0.374626	0.104475	0.329271	-10.524161	-9.028979	4.964925	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45304	1.702434	-1.614353	9.369564	-0.613684	-0.656093	-0.333746	0.372585	0.105474	0.325500	-10.798330	-9.365563	4.867267	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45305	0.746312	-1.046095	9.418868	-0.625852	-0.702700	-0.348965	0.376071	0.103223	0.326211	-11.074409	-9.724297	4.767578	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45306	0.404731	-0.451641	9.522105	-0.632358	-0.702092	-0.422933	0.374709	0.104730	0.321972	-11.350281	-10.091616	4.634309	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45307	1.108759	-0.270061	9.436833	-0.627234	-0.725438	-0.471465	0.378328	0.104333	0.324859	-11.615337	-10.472951	4.481598	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45308	2.608269	-0.811767	9.232963	-0.609095	-0.767544	-0.613976	0.376779	0.106981	0.321730	-11.863270	-10.890613	4.265831	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45309	3.485257	-1.295481	8.945065	-0.622834	-0.795380	-0.741278	0.381043	0.106282	0.322065	-12.100734	-11.333556	3.994624	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45310	3.428393	-1.338317	8.918313	-0.610520	-0.803398	-0.811502	0.377748	0.106801	0.318949	-12.328588	-11.789633	3.693071	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45311	3.094867	-1.104407	9.187496	-0.585639	-0.754749	-0.885875	0.381945	0.108211	0.319430	-12.529016	-12.231470	3.351210	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45312	2.429245	-0.759574	9.416986	-0.569860	-0.719077	-0.867980	0.380647	0.110626	0.315417	-12.725681	-12.656271	3.015544	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45313	2.321222	-1.087983	9.502527	-0.589129	-0.658729	-0.903269	0.383075	0.112027	0.315797	-12.918365	-13.057668	2.656709	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45314	2.996224	-2.385004	9.311898	-0.649549	-0.615036	-1.010181	0.380037	0.112434	0.314446	-13.130685	-13.451631	2.243638	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45315	2.837461	-2.838408	9.055166	-0.767985	-0.650440	-0.952251	0.384111	0.114029	0.314104	-13.399061	-13.857606	1.862508	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45316	2.553583	-3.076647	8.911701	-0.777667	-0.626853	-0.924037	0.380464	0.117054	0.311474	-13.677846	-14.251012	1.493409	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45317	2.409431	-3.303787	8.980617	-0.795378	-0.624855	-0.884150	0.384013	0.115546	0.310563	-13.963072	-14.640930	1.144762	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45318	1.705980	-3.355714	8.905603	-0.831451	-0.630931	-0.775843	0.382069	0.117371	0.308486	-14.281738	-15.022575	0.851452	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45319	2.204219	-3.621967	8.890840	-0.809520	-0.609486	-0.824973	0.384983	0.118204	0.311480	-14.577909	-15.401482	0.532524	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45320	2.665272	-3.822731	9.104925	-0.821312	-0.671751	-0.800844	0.382415	0.119199	0.308436	-14.886925	-15.808008	0.234053	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45321	2.159716	-3.414794	8.909770	-0.813176	-0.699516	-0.722463	0.385058	0.118695	0.309607	-15.199074	-16.218771	-0.020898	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45322	2.333137	-3.286679	8.664464	-0.741823	-0.688649	-0.712844	0.383308	0.120063	0.305988	-15.479566	-16.624971	-0.271101	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45323	3.042829	-3.614527	8.895437	-0.705379	-0.695212	-0.677010	0.387085	0.120771	0.307776	-15.744634	-17.030256	-0.501398	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45324	2.845499	-3.829248	8.923548	-0.725049	-0.710063	-0.532084	0.384059	0.121653	0.304943	-16.041275	-17.424948	-0.659729	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45325	2.692775	-3.919106	9.132623	-0.678754	-0.669742	-0.511636	0.389588	0.120964	0.305974	-16.315550	-17.798534	-0.810522	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45326	2.491767	-4.248825	9.500629	-0.666802	-0.670543	-0.430786	0.386962	0.121008	0.303503	-16.596798	-18.162880	-0.921002	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45327	2.480436	-3.996564	9.236835	-0.649571	-0.634942	-0.403574	0.390057	0.120826	0.305513	-16.872107	-18.506542	-1.021289	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45328	3.058097	-4.104877	9.142395	-0.619602	-0.653789	-0.399237	0.387386	0.120394	0.302132	-17.134657	-18.859814	-1.116914	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45329	3.067497	-4.157521	9.435392	-0.619837	-0.703876	-0.341366	0.392532	0.121783	0.301810	-17.409655	-19.226753	-1.173558	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45330	2.461344	-3.960204	9.356065	-0.643888	-0.721014	-0.246696	0.389979	0.120319	0.297836	-17.711630	-19.589499	-1.181592	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45331	2.543280	-3.728091	8.972774	-0.614856	-0.703976	-0.186273	0.394141	0.119084	0.298450	-18.010839	-19.933678	-1.159338	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45332	3.042699	-3.672549	8.615636	-0.603288	-0.722906	-0.089193	0.392161	0.117374	0.295891	-18.321003	-20.273882	-1.086808	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45333	3.341734	-3.060227	7.980768	-0.619965	-0.737565	0.019087	0.397035	0.117292	0.296274	-18.661327	-20.601904	-0.955567	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45334	3.808112	-2.894171	7.300944	-0.577519	-0.713713	0.096659	0.394594	0.116786	0.293988	-18.992863	-20.908495	-0.792127	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45335	4.481277	-1.792163	6.575702	-0.496947	-0.684457	0.174660	0.400028	0.114762	0.292955	-19.301149	-21.187691	-0.590012	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45336	4.727137	-0.363783	6.394832	-0.341991	-0.643043	0.330010	0.398027	0.113773	0.289293	-19.559803	-21.423742	-0.319355	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45337	4.658611	0.014781	6.834141	-0.212642	-0.562616	0.559260	0.402983	0.111878	0.291374	-19.793943	-21.586042	0.050443	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45338	4.625269	-1.121614	7.382959	-0.098818	-0.495820	0.707789	0.401775	0.109255	0.287638	-19.996746	-21.692553	0.480297	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45339	5.212963	-3.170079	7.557230	0.003123	-0.395399	0.725357	0.406249	0.106695	0.287965	-20.148193	-21.751457	0.902423	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45340	5.744312	-5.169328	8.312999	0.039402	-0.295172	0.735812	0.404385	0.105434	0.286724	-20.277979	-21.761221	1.310975	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45341	5.125319	-6.037352	10.103474	0.052507	-0.172432	0.699323	0.408495	0.103205	0.288711	-20.388304	-21.723587	1.681679	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
45342	4.219324	-5.780061	11.941589	0.076431	0.006391	0.616819	0.407678	0.101830	0.283369	-20.458641	-21.616846	1.979948	0.000000000	0.000000000	0.000000	0.000000	0.000000	0.000000	
